17.4
14.8
12.975
11.725
11.7
11.225
10.975
10.4
9.1
8.56666666666667
7.83333333333333
7.85
8.03333333333333
8.53333333333333
7.8
8.85
7.9
8.3
10.575
12.6
15.4
17.9
19.9
21.1
20.975
20.8666666666667
20.3
21.8
19.4
16.3
13.95
10.4
8.825
10.1
7.225
6.1
7
7.13333333333333
6.63333333333333
7.1
6.36666666666667
6.56666666666667
8.7
13.7
15.85
18.45
20.4333333333333
21.8666666666667
22.45
22.66
23.2
22.5333333333333
20.45
17.575
14.525
12.4666666666667
10.8666666666667
10.1666666666667
9.25
11
10.8
11.7
15.4
17.2
21.4
24.875
27.15
28.8666666666667
29.025
28.25
27.4666666666667
26.75
24.675
19.35
15.45
12.875
12.375
11.6
10.675
10.3
12.5
29.9
29.375
28.0666666666667
25.45
106.75
17.5666666666667
15.7666666666667
14.3
13.2
12.025
11.35
11
10.1666666666667
9.45
10.3
