"Date","hurs","pr","tasmax","tasmin","SW_rad","wind"
"2018-01-01",89.2040023803711,8.67117118835449,11.9753150939941,8.94067287445068,87.1702893518518,2.67763203256591
"2018-01-02",79.3843078613281,3.84204244613647,14.4230489730835,11.7142486572266,87.6973206018519,2.53537677447823
"2018-01-03",79.0275497436523,1.67045331001282,15.6694898605347,11.0370492935181,88.9342303240741,3.1123056246234
"2018-01-04",81.9307022094727,13.5686359405518,12.2815265655518,9.92015933990479,77.0138194444445,4.8009627073624
"2018-01-05",87.7318267822266,15.3833560943604,11.6651763916016,8.89552688598633,57.9191782407407,4.36816871082299
"2018-01-06",87.1495208740234,2.11843848228455,13.7183685302734,7.23491430282593,117.770011574074,1.0170550978562
"2018-01-07",78.2990951538086,0,15.3691663742065,6.51649332046509,145.628541666667,0.969816815945897
"2018-01-08",82.0056381225586,0,15.6969709396362,5.91192054748535,146.128206018519,1.52250717370677
"2018-01-09",81.9015121459961,0.280939877033234,15.3848695755005,6.31824064254761,135.800300925926,1.08308707217359
"2018-01-10",83.5766525268555,0.113894544541836,15.5634937286377,8.89160060882568,103.479606481481,0.734067613803536
"2018-01-11",59.631649017334,0,19.3440361022949,10.0379333496094,140.640636574074,2.98386183854091
"2018-01-12",75.8890609741211,0.288532823324203,16.0561809539795,7.6274938583374,124.048634259259,1.07732121819322
"2018-01-13",77.9168090820312,1.57174468040466,17.1475524902344,7.20350790023804,142.98125,0.810477522881723
"2018-01-14",89.5922622680664,24.0924911499023,12.542592048645,8.23010349273682,100.00474537037,2.17733473356294
"2018-01-15",89.7582092285156,9.3241662979126,13.3905649185181,8.18103122711182,102.107534722222,0.827709306986396
"2018-01-16",84.0279235839844,1.37432742118835,13.8263282775879,8.84645366668701,105.823831018519,0.771479191786771
"2018-01-17",90.5665817260742,7.46388912200928,12.5033340454102,7.99848175048828,93.7001331018518,1.95519354093806
"2018-01-18",81.101692199707,28.3597412109375,14.3170528411865,8.08681201934814,91.1686863425926,5.92590550716849
"2018-01-19",71.7538223266602,15.0796375274658,10.3539600372314,7.17210149765015,102.358842592593,4.61434685993652
"2018-01-20",69.2117004394531,0.00759296957403421,13.6123723983765,6.07091522216797,133.746516203704,0.392932227594597
"2018-01-21",68.5775299072266,0,17.3634719848633,6.00613975524902,146.723761574074,2.33623767091676
"2018-01-22",60.4510612487793,3.93315815925598,15.8540029525757,10.0889692306519,158.820671296296,4.23698813689918
"2018-01-23",87.2637023925781,30.0605659484863,12.8448791503906,10.1930027008057,101.298391203704,4.30275356096423
"2018-01-24",88.2691955566406,13.4395561218262,11.5729207992554,9.55898666381836,48.8131944444444,2.92063302952624
"2018-01-25",89.0222320556641,23.6065425872803,11.34326171875,8.43031978607178,68.2264641203704,4.59826205667734
"2018-01-26",86.1425628662109,11.5564994812012,9.19585037231445,6.65389633178711,94.7676388888889,5.23860836848209
"2018-01-27",82.6482162475586,0.736518025398254,11.6278820037842,5.95117855072021,120.083078703704,0.305917688719067
"2018-01-28",84.1198806762695,0.440392225980759,12.5975532531738,6.1769118309021,132.090625,0.707041006037493
"2018-01-29",79.8943252563477,0.182231262326241,13.1353874206543,5.9276237487793,139.147453703704,0.220712718036635
"2018-01-30",79.7260894775391,0,13.3709354400635,5.84321880340576,161.62900462963,0.447886081192599
"2018-01-31",80.990348815918,0,13.9990634918213,4.7655873298645,170.072858796296,0.505929431687866
"2018-02-01",76.6002197265625,0,16.0228118896484,5.32893943786621,174.035648148148,1.50711395538042
"2018-02-02",72.7166061401367,0,17.653980255127,7.86107873916626,180.115787037037,1.41029351459397
"2018-02-03",71.1175994873047,0,18.0975952148438,7.80611753463745,175.581574074074,1.02588682998869
"2018-02-04",62.9246826171875,0,19.5795841217041,7.75311946868896,172.315671296296,1.42131494615147
"2018-02-05",53.7446784973145,0.0151859391480684,19.7778377532959,11.1293048858643,143.606319444444,1.56288245795821
"2018-02-06",62.0477638244629,0.113894544541836,21.0262413024902,8.57557392120361,156.296909722222,1.37003821768232
"2018-02-07",73.1006011962891,0.0227789077907801,19.2380409240723,7.76685953140259,182.700138888889,1.18694267046438
"2018-02-08",62.5228576660156,0.0987085998058319,21.1891613006592,9.76705360412598,155.23125,1.83808315860714
"2018-02-09",69.2056884765625,0.0227789077907801,21.0713882446289,12.1166429519653,176.044768518519,0.346712523580128
"2018-02-10",62.3371620178223,0,20.9339847564697,11.4747753143311,105.772314814815,2.19219305957794
"2018-02-11",59.811595916748,0.577065646648407,21.632776260376,13.4455261230469,57.4375810185185,1.92380027649116
"2018-02-12",90.9079437255859,16.9095420837402,14.3798656463623,11.2333393096924,36.1927141203704,2.09754053188536
"2018-02-13",83.2935943603516,20.1365547180176,12.4797792434692,10.090931892395,86.5660069444444,1.45187922354803
"2018-02-14",77.2572631835938,0.189824238419533,14.572229385376,8.16532802581787,144.606921296296,0.353765268504306
"2018-02-15",65.9863128662109,0,17.0827770233154,8.62464618682861,127.538819444444,2.29451868936562
"2018-02-16",75.5268478393555,0.425206273794174,17.9268245697021,10.0654144287109,183.687824074074,0.524616514846809
"2018-02-17",90.7106704711914,39.2024993896484,12.1480493545532,9.38625144958496,112.934375,2.80202409805259
"2018-02-18",83.8934173583984,15.2390899658203,15.243540763855,9.97708415985107,161.33630787037,3.71430071068737
"2018-02-19",81.0273895263672,0.121487513184547,15.2808361053467,9.31754970550537,160.951273148148,1.44369728326006
"2018-02-20",78.8345108032227,0.0151859391480684,16.1288089752197,8.24973297119141,196.074074074074,0.736453342146966
"2018-02-21",80.2167205810547,0.197417199611664,16.2249908447266,9.5746898651123,184.396122685185,0.439764061979777
"2018-02-22",73.5927734375,1.10857355594635,16.2544345855713,9.47850704193115,179.944537037037,1.58344789075569
"2018-02-23",75.7827072143555,0.820040702819824,16.9159317016602,7.95726108551025,191.873125,1.21511009540279
"2018-02-24",74.8054504394531,0.0227789077907801,16.0679588317871,7.38213157653809,208.519768518519,0.551905224302476
"2018-02-25",76.0149917602539,0.698553204536438,17.1612930297852,9.35680770874023,148.485578703704,1.97537066802017
"2018-02-26",72.9969100952148,2.5892026424408,15.6537866592407,10.5738048553467,127.627523148148,2.91178073514007
"2018-02-27",81.4672470092773,17.0386238098145,14.6958923339844,7.07591915130615,166.402835648148,1.2287309712943
"2018-02-28",76.7648544311523,0,16.3093948364258,6.29468584060669,213.986805555556,0.583473957917133
"2018-03-01",77.6989059448242,0,16.9787445068359,6.88355541229248,216.350555555556,0.671079181405093
"2018-03-02",78.0109710693359,0.0227789077907801,17.159330368042,8.62857246398926,202.79625,0.49165396710852
"2018-03-03",73.1113739013672,0,19.8072814941406,9.11929702758789,225.939652777778,1.1293183379108
"2018-03-04",58.1291732788086,0,22.5749683380127,12.3737831115723,227.504398148148,2.31989939753361
"2018-03-05",68.4206314086914,0.00759296957403421,22.3747520446777,12.7251415252686,230.19037037037,1.20544574609552
"2018-03-06",71.6418228149414,0.144266411662102,22.2412757873535,12.9351720809937,234.56400462963,2.33808732716387
"2018-03-07",76.9050064086914,0.0683367252349854,18.1859264373779,11.44140625,225.642152777778,0.485845836934892
"2018-03-08",59.2839698791504,0.0835226625204086,24.449535369873,12.1068286895752,224.811273148148,3.035340943263
"2018-03-09",78.2215805053711,1.41988527774811,15.1885795593262,11.5532913208008,181.079930555556,2.60823642574381
"2018-03-10",77.3254776000977,0.394834399223328,16.0090713500977,10.1674852371216,187.643113425926,0.836583654980018
"2018-03-11",84.7363739013672,0.273346900939941,16.6391620635986,8.22028923034668,212.62,0.661800577509533
"2018-03-12",86.1918334960938,0.280939877033234,17.012113571167,9.34503078460693,195.735462962963,1.11919403454876
"2018-03-13",84.1654357910156,0.113894544541836,16.9002285003662,10.3107767105103,209.562592592593,0.39092080912581
"2018-03-14",74.8933410644531,0.113894544541836,18.2624797821045,9.93782615661621,245.984027777778,1.68251109940874
"2018-03-15",79.5907211303711,0.926342248916626,15.9501848220825,10.0713024139404,201.707453703704,1.45044295853844
"2018-03-16",76.858039855957,2.23233294487,15.5517158508301,10.38929271698,222.639560185185,2.19852586747153
"2018-03-17",79.0922622680664,0,16.3722076416016,9.13500022888184,241.283518518519,1.18454572990665
"2018-03-18",56.9467353820801,0,23.0656929016113,9.41569423675537,233.188958333333,2.19465954903316
"2018-03-19",43.7152137756348,0,26.7402381896973,12.874321937561,261.368287037037,2.63454282315591
"2018-03-20",75.5727462768555,0.0379648469388485,18.9023838043213,13.229606628418,253.705486111111,1.25143355997022
"2018-03-21",70.7490081787109,0.0227789077907801,19.8053169250488,9.86716175079346,246.452083333333,1.1107167279982
"2018-03-22",49.7025108337402,0,25.1522541046143,9.59431838989258,271.385787037037,2.03401622495554
"2018-03-23",29.2535743713379,0,28.4989967346191,15.1846542358398,235.26625,4.45023825187191
"2018-03-24",70.4118041992188,1.29839777946472,22.2942733764648,11.6592884063721,189.525127314815,3.03006274706942
"2018-03-25",71.3629913330078,0.0151859391480684,17.3988037109375,10.7563543319702,255.759930555556,1.44361125989199
