"x"
0.422
0.458833333333333
0.495666666666667
0.5325
0.569333333333333
0.606166666666667
0.643
0.622
0.601
0.58
0.559
0.538
0.517
0.579
0.641
0.703
0.765
0.827
0.889
0.949166666666667
1.00933333333333
1.0695
1.12966666666667
1.18983333333333
1.25
1.1615
1.073
0.9845
0.896
0.8075
0.719
0.669333333333333
0.619666666666667
0.57
0.520333333333333
0.470666666666667
0.421
0.404666666666667
0.388333333333333
0.372
0.355666666666667
0.339333333333333
0.323
0.396333333333333
0.469666666666667
0.543
0.616333333333333
0.689666666666667
0.763
0.780833333333333
0.798666666666667
0.8165
0.834333333333333
0.852166666666667
0.87
0.791333333333333
0.712666666666667
0.634
0.555333333333333
0.476666666666667
0.398
0.379833333333333
0.361666666666667
0.3435
0.325333333333333
0.307166666666667
0.289
0.3235
0.358
0.3925
0.427
0.4615
0.496
0.575333333333333
0.654666666666667
0.734
0.813333333333333
0.892666666666667
0.972
0.866833333333333
0.761666666666667
0.6565
0.551333333333333
0.446166666666667
0.341
0.309333333333333
0.277666666666667
0.246
0.214333333333333
0.182666666666667
0.151
0.202166666666667
0.253333333333333
0.3045
0.355666666666667
0.406833333333333
0.458
0.5105
0.563
0.6155
0.668
0.7205
0.773
0.6855
0.598
0.5105
0.423
0.3355
0.248
0.300666666666667
0.353333333333333
0.406
0.458666666666667
0.511333333333333
0.564
0.605333333333333
0.646666666666667
0.688
0.729333333333333
0.770666666666667
0.812
0.772833333333333
0.733666666666667
0.6945
0.655333333333333
0.616166666666667
0.577
0.534166666666667
0.491333333333333
0.4485
0.405666666666667
0.362833333333333
0.32
0.317333333333333
0.314666666666667
0.312
0.309333333333333
0.306666666666667
0.304
0.339
0.374
0.409
0.444
0.479
0.514
0.549
0.6045
0.66
0.7155
0.771
0.8265
0.882
0.782166666666667
0.682333333333333
0.5825
0.482666666666667
0.382833333333333
0.283
0.2845
0.286
0.2875
0.289
0.2905
0.292
0.2985
0.305
0.3115
0.318
