"Date","hurs","pr","tasmax","tasmin","SW_rad","wind"
"2018-01-01",67.94873046875,0,17.7050151824951,9.95549201965332,135.122847222222,3.18868325936845
"2018-01-02",67.5661163330078,0,17.3732852935791,6.75007820129395,142.388888888889,4.31386932896663
"2018-01-03",55.674991607666,0,18.0524482727051,8.49705791473389,139.866273148148,4.91738411811486
"2018-01-04",55.3278350830078,0,18.9416427612305,9.6551685333252,144.197766203704,6.60681531401704
"2018-01-05",52.6253700256348,0,20.4354076385498,10.0359706878662,145.306435185185,5.25170039376824
"2018-01-06",45.7739639282227,0,21.0537204742432,9.79453372955322,129.226851851852,4.85518081482914
"2018-01-07",38.0939521789551,0,21.866361618042,11.7535066604614,106.27099537037,5.70960062722948
"2018-01-08",34.6141624450684,0,21.9860973358154,13.7105169296265,137.843287037037,3.96811523220491
"2018-01-09",63.1215515136719,0,17.8051242828369,8.11821842193604,102.312893518519,2.45420983350655
"2018-01-10",55.8467788696289,0,16.1876945495605,6.55182552337646,149.447152777778,4.05193301141556
"2018-01-11",48.5726699829102,0,16.4605388641357,8.24580669403076,150.15837962963,7.35622166164142
"2018-01-12",48.7010078430176,0,14.4034204483032,7.6863808631897,152.808796296296,8.38180033668672
"2018-01-13",50.9761581420898,0,15.2101716995239,6.65585899353027,154.537893518519,4.96950610303688
"2018-01-14",48.0110702514648,0,15.3397226333618,5.31519937515259,124.01412037037,4.20132549110846
"2018-01-15",48.6872291564941,0,16.69215965271,6.30842590332031,125.326342592593,1.02965899253863
"2018-01-16",54.5766220092773,0,17.1789588928223,4.98935794830322,158.414166666667,0.654164947847952
"2018-01-17",43.045768737793,0,18.6845016479492,6.8482232093811,160.894722222222,5.77927591268543
"2018-01-18",63.0008163452148,0,15.7715606689453,6.00025081634521,155.089375,2.53652507507301
"2018-01-19",76.12060546875,0.0379648469388485,16.5390548706055,3.9450957775116,155.867638888889,2.58128223633705
"2018-01-20",79.2994995117188,1.43507122993469,14.3543481826782,7.59019899368286,86.7046412037037,5.41146759924738
"2018-01-21",53.477123260498,0,18.0995578765869,7.3507251739502,158.150555555556,6.06192996437936
"2018-01-22",48.4699516296387,0,21.3206748962402,12.169641494751,157.664386574074,4.99361053978316
"2018-01-23",52.6473617553711,0,21.7230701446533,9.8023853302002,162.878321759259,1.50388366681893
"2018-01-24",81.7238235473633,0.151859387755394,16.3172473907471,8.66979312896729,108.860300925926,3.40656643648671
"2018-01-25",69.1611099243164,0,16.39772605896,7.83752393722534,162.297152777778,3.12630894694295
"2018-01-26",51.7643356323242,0,18.8631267547607,7.38605737686157,168.133310185185,4.05757747151399
"2018-01-27",46.9761428833008,0,18.2722930908203,6.8482232093811,171.419340277778,2.96299334850318
"2018-01-28",66.8643188476562,0,16.5684986114502,5.28771877288818,171.783703703704,3.91619623132828
"2018-01-29",79.6250915527344,0.0455578155815601,16.3879108428955,8.65801620483398,146.217291666667,3.20062818509873
"2018-01-30",71.4341278076172,0,16.4703521728516,5.5605616569519,174.596527777778,3.03500867988671
"2018-01-31",68.8019790649414,0,17.604907989502,5.12676095962524,170.905208333333,3.06125372197953
"2018-02-01",43.2115898132324,0.0911156311631203,21.3560085296631,6.90907287597656,128.489791666667,4.61009467741591
"2018-02-02",37.7682571411133,0.0607437565922737,25.4702434539795,14.417160987854,131.703518518519,5.11275112986093
"2018-02-03",51.9498291015625,0.62262350320816,17.1279239654541,9.31558704376221,81.2531712962963,3.59723703176497
"2018-02-04",73.8257522583008,0.212603136897087,13.8008108139038,6.2534646987915,124.980925925926,0.956779875499178
"2018-02-05",68.3150329589844,0,17.7089424133301,5.27790403366089,180.727233796296,0.982370792626338
"2018-02-06",53.0058250427246,0,21.7112922668457,5.89818000793457,176.375659722222,4.52551196828622
"2018-02-07",38.5017242431641,0,15.7283773422241,6.49293851852417,193.391481481481,5.94064654359589
"2018-02-08",46.4107513427734,0,14.3641624450684,3.10497522354126,141.580046296296,0.241313436972533
"2018-02-09",79.0835342407227,4.38114356994629,14.9491062164307,8.3733959197998,124.559814814815,3.46616862864261
"2018-02-10",62.7249603271484,0,13.8577346801758,5.57626485824585,192.503622685185,4.89764175123082
"2018-02-11",72.2589874267578,0.926342248916626,12.1598272323608,3.35426330566406,159.30212962963,1.05662147265218
"2018-02-12",52.0600662231445,0,15.1218414306641,3.07160592079163,197.578842592593,5.8187986637753
"2018-02-13",45.2003936767578,0,17.1455898284912,8.25758457183838,197.774398148148,7.04809992382113
"2018-02-14",42.6738471984863,0,19.3597393035889,3.80376720428467,199.903703703704,5.96281570174117
"2018-02-15",62.0426559448242,0,18.2879962921143,5.70385313034058,179.728819444444,0.78981080481888
"2018-02-16",76.2609176635742,0.0531507842242718,15.0079927444458,8.19869709014893,90.2767303240741,1.05571248310356
"2018-02-17",62.5411338806152,0.0303718782961369,16.6195335388184,8.50490951538086,143.679652777778,1.85523414251512
"2018-02-18",72.6268768310547,1.6476743221283,16.6332740783691,10.520806312561,112.099293981481,0.30477755868368
"2018-02-19",70.6480407714844,0.0683367252349854,15.4751634597778,9.55309772491455,184.456840277778,1.8088889554208
"2018-02-20",80.9548950195312,6.86404418945312,15.3515005111694,8.39498710632324,136.541122685185,2.27342123375197
"2018-02-21",64.8716506958008,0,17.4655418395996,7.91603994369507,195.003796296296,3.31114504551099
"2018-02-22",57.4982566833496,2.89292144775391,20.1448993682861,10.0222301483154,168.237581018519,3.1936121706912
"2018-02-23",62.3578643798828,1.48822200298309,13.9813976287842,6.9345908164978,218.918611111111,5.78668979334084
"2018-02-24",43.7257461547852,0,22.1902389526367,5.99632501602173,197.55375,5.63412086114806
"2018-02-25",69.1651382446289,0.0303718782961369,15.7107105255127,9.90249347686768,155.982430555556,2.27513502254175
"2018-02-26",48.3381195068359,0,18.5078411102295,5.82162714004517,227.526111111111,4.16496106603399
"2018-02-27",60.0176239013672,0.40242737531662,22.6986312866211,7.77078533172607,185.655949074074,1.79732947043722
"2018-02-28",46.8063316345215,0,23.6997089385986,6.79915046691895,224.466828703704,5.21812234641555
"2018-03-01",25.2015151977539,0,29.7258071899414,15.5870485305786,227.3,8.27253142293582
"2018-03-02",26.9102153778076,0,28.4126281738281,17.294771194458,227.877476851852,4.37103631719976
"2018-03-03",31.0365505218506,0,29.2802295684814,15.7185621261597,229.75662037037,4.3935965636275
"2018-03-04",32.3911476135254,0,29.8003978729248,12.7859916687012,231.122638888889,7.58641020780042
"2018-03-05",27.9764041900635,0,23.2384281158447,14.5192317962646,240.581550925926,7.1134957872654
"2018-03-06",24.1323299407959,0,23.1343936920166,15.80100440979,230.164675925926,7.49093855165608
"2018-03-07",25.2714233398438,0,26.622465133667,13.5299301147461,194.886064814815,4.51211527126089
"2018-03-08",60.8868255615234,0.220196112990379,22.5533752441406,11.019383430481,221.382986111111,3.74367051893424
"2018-03-09",61.3643836975098,0.00759296957403421,24.7086391448975,11.351113319397,235.644861111111,1.27613157452448
"2018-03-10",42.6195678710938,0,27.7040214538574,11.7495813369751,245.807060185185,2.53767294951611
"2018-03-11",27.2254390716553,0,33.9931488037109,14.7665567398071,247.477824074074,4.23349456485977
"2018-03-12",39.3414344787598,0,26.1847381591797,11.9066133499146,244.796087962963,2.17345729972636
"2018-03-13",52.6920700073242,0,23.258056640625,11.0429372787476,246.382731481481,0.59863176412522
"2018-03-14",44.9380187988281,0,23.6525993347168,10.5561389923096,225.466342592593,0.489906650471444
"2018-03-15",27.8525238037109,0,30.0869808197021,12.6976613998413,252.119027777778,4.6972976875087
"2018-03-16",14.7777490615845,0,35.3652153015137,17.8993434906006,250.31037037037,6.00748982562293
"2018-03-17",40.0201683044434,0.372055500745773,25.4898719787598,12.6387748718262,224.899027777778,1.70232670418715
"2018-03-18",27.4765205383301,0.554286777973175,24.5712356567383,11.9654998779297,240.56275462963,8.08095463312114
"2018-03-19",50.1391067504883,0.0835226625204086,18.4862499237061,12.3345251083374,208.950787037037,3.52667668594117
"2018-03-20",28.2770862579346,0,24.9716663360596,11.1881923675537,267.645925925926,6.49716062497097
"2018-03-21",58.1040954589844,2.5892026424408,16.2897663116455,9.56094932556152,252.082800925926,6.32582379438462
"2018-03-22",53.783805847168,0.159452363848686,14.5702667236328,5.95706701278687,271.510925925926,7.66361129534371
"2018-03-23",42.2562599182129,0,14.8607759475708,5.9276237487793,276.97462962963,7.68852602364673
"2018-03-24",28.6494636535645,0.220196112990379,22.1195755004883,9.4078426361084,259.950231481481,8.39783501428456
"2018-03-25",34.8175926208496,0.151859387755394,19.3950710296631,9.39410305023193,274.20462962963,10.2780619682342
"2018-03-26",45.6776390075684,0.235382050275803,20.4040012359619,8.52846431732178,258.70025462963,4.29350915847873
"2018-03-27",49.6663284301758,0.0835226625204086,18.9043464660645,9.00937461853027,253.452731481481,4.46995894393305
"2018-03-28",39.3318061828613,0,22.4493427276611,8.78364086151123,272.936018518518,2.94505048698886
"2018-03-29",23.1741008758545,0,27.5430641174316,13.9166212081909,282.654675925926,5.24299629063186
"2018-03-30",15.4488897323608,0,31.8751811981201,15.5438642501831,285.435138888889,5.63915199284595
"2018-03-31",13.5256147384644,0,31.5454158782959,17.9778594970703,291.814328703704,6.59868376114135
"2018-04-01",46.0670547485352,0,19.7562446594238,12.9096546173096,284.566527777778,4.70261205712643
"2018-04-02",38.0170211791992,0,25.5742778778076,11.4217767715454,277.299212962963,4.54727980930802
"2018-04-03",34.9499969482422,0,29.5884056091309,13.414119720459,272.425578703704,5.13102633748298
"2018-04-04",28.9103870391846,0,29.541296005249,16.9139671325684,292.148009259259,1.68772530114814
"2018-04-05",59.052978515625,0,22.443452835083,13.4808578491211,288.784421296296,3.63052410635533
"2018-04-06",49.4839096069336,0,23.6604499816895,10.6248407363892,302.941574074074,4.01633344883408
"2018-04-07",47.3256416320801,0,25.7332725524902,10.4815483093262,293.782268518518,5.36534210828889
"2018-04-08",16.7981147766113,0.949121177196503,38.6334419250488,19.3459987640381,246.812083333333,5.68056032144391
"2018-04-09",58.3226928710938,0,22.0057277679443,11.3138179779053,301.183564814815,2.57652495303289
"2018-04-10",58.8626289367676,0.341683626174927,20.8338775634766,11.5807723999023,161.815729166667,4.69708869823079
"2018-04-11",32.7505836486816,0,28.7090263366699,15.1218414306641,307.777407407407,4.41084414290205
