Datastream Name;Device ID;Property Name;Time Of Measure;Value;Unit Of Measurement
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T15:00:00Z;33.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T16:00:00Z;34.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T17:00:00Z;37.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T18:00:00Z;40.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T19:00:00Z;44.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T20:00:00Z;57.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T21:00:00Z;61.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T22:00:00Z;84.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-24T23:00:00Z;81.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T00:00:00Z;77.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T01:00:00Z;77.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T02:00:00Z;83.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T03:00:00Z;86.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T04:00:00Z;85.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T05:00:00Z;83.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T06:00:00Z;88;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T07:00:00Z;89.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T08:00:00Z;88.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T09:00:00Z;76.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T10:00:00Z;60.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T11:00:00Z;53.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T12:00:00Z;51.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T13:00:00Z;45;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T14:00:00Z;36.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T15:00:00Z;33.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T16:00:00Z;32.1;Percentage(%)
