"TIME";"Date";"Hour";"Irr_vol_m3";"Irr_deficit_m3";"Soil_moisture"
2024-10-25 20:00:00;"2024-10-25";20;6.46739403127078;4.52717582188954;26.7975519940889
2024-10-25 21:00:00;"2024-10-25";21;6.46738458071483;4.52716920650038;26.7972029921898
2024-10-25 22:00:00;"2024-10-25";22;6.48267098561084;4.53786968992758;26.7967993259351
2024-10-25 23:00:00;"2024-10-25";23;6.497878558248;4.5485149907736;26.7935002899509
2024-10-25 00:00:00;"2024-10-25";0;6.51308428320201;4.55915899824141;26.7901493719075
2024-10-25 01:00:00;"2024-10-25";1;6.52828818728078;4.56980173109654;26.786747936738
2024-10-26 02:00:00;"2024-10-26";2;6.61317421981366;4.62922195386956;26.7832973319142
2024-10-26 03:00:00;"2024-10-26";3;6.70448880278806;4.69314216195164;26.7667738760745
2024-10-26 04:00:00;"2024-10-26";4;6.87184887670982;4.81029421369687;26.735915364676
2024-10-26 05:00:00;"2024-10-26";5;7.11518621370474;4.98063034959332;26.6904929442408
2024-10-26 06:00:00;"2024-10-26";6;7.44969683891463;5.21478778724024;26.6305136386968
2024-10-26 07:00:00;"2024-10-26";7;7.70801166598826;5.39560816619178;26.5825772322862
2024-10-26 08:00:00;"2024-10-26";8;8.01173929404849;5.60821750583394;26.5251680015622
2024-10-26 09:00:00;"2024-10-26";9;8.30013627537601;5.81009539276321;26.4705344597893
2024-10-26 10:00:00;"2024-10-26";10;8.58850270375568;6.01195189262898;26.4188451889418
2024-10-26 11:00:00;"2024-10-26";11;8.86147383804492;6.20303168663145;26.3672886458388
2024-10-26 12:00:00;"2024-10-26";12;9.1191692586424;6.38341848104968;26.3186780880223
2024-10-26 13:00:00;"2024-10-26";13;9.37687201565882;6.56381041096117;26.2730141631978
2024-10-26 14:00:00;"2024-10-26";14;9.6192157776689;6.73345104436823;26.2274849136404
2024-10-26 15:00:00;"2024-10-26";15;9.81604961604528;6.8712347312317;26.1905324139774
2024-10-26 16:00:00;"2024-10-26";16;9.96739535883682;6.97717675118577;26.1616196698898
2024-10-26 17:00:00;"2024-10-26";17;0;0;26.1407450854718
2024-10-26 18:00:00;"2024-10-26";18;0;0;27.9768250560317
2024-10-26 19:00:00;"2024-10-26";19;0;0;27.9874670639166
2024-10-26 20:00:00;"2024-10-26";20;0;0;27.997545192067
2024-10-26 21:00:00;"2024-10-26";21;0.0204970179228581;0.0143479125460007;27.9976533641648
2024-10-26 22:00:00;"2024-10-26";22;0.0358692574402128;0.0251084802081489;27.9940088143408
2024-10-26 23:00:00;"2024-10-26";23;0.0512412397973955;0.0358688678581768;27.9912990587607
2024-10-26 00:00:00;"2024-10-26";0;0.0666128874469025;0.0466290212128317;27.9885866143477
2024-10-26 01:00:00;"2024-10-26";1;0.0819841998541821;0.0573889398979274;27.9858714988033
2024-10-27 02:00:00;"2024-10-27";2;0.0905232342794;0.06336626399558;27.9831537306274
